time,open,high,low,close,Volume
1774389600,6709.75,6747.25,6679,6703.25,1453059
1774476000,6703.5,6709.5,6579.5,6598,1500003
1774562400,6602.5,6631,6451.5,6460.5,1327533
1774821600,6442.25,6544.5,6422,6446,1466029
1774908000,6447,6645.5,6414.5,6630.25,1700566
1774994400,6625.5,6717.25,6623.25,6679.75,1316239
1775080800,6679.25,6707,6566,6687,1607396
1775167200,6686.25,6700.5,6660.75,6666.25,104857
1775426400,6652.75,6725,6629.25,6713.25,1270592
1775512800,6713.25,6736.25,6635.25,6726,1872790
1775599200,6739.75,6909.75,6737.5,6879,1562788
1775685600,6877.75,6938.5,6855,6923,1360201
1775772000,6922.5,6952.5,6908.75,6926.25,1161634
1776031200,6856,6991.75,6829.75,6990,1296770
1776117600,6987.75,7070.75,6982.75,7066.5,990999
1776204000,7066.25,7127,7054.5,7120.75,1097056
1776290400,7120.25,7151.5,7108.75,7141,1197240
1776376800,7140.25,7248.25,7137.75,7226.5,1326824
1776636000,7165.75,7223,7147.75,7214.75,1167338
1776722400,7214.5,7245.5,7147.5,7185,1599391
1776808800,7188.75,7235.5,7185,7227,1053984
1776895200,7226,7244,7142.25,7195,1810970
1776981600,7202.5,7263,7197.75,7258.5,1198671
1777240800,7247.5,7274,7233.75,7267.75,908765
1777327200,7268.25,7285.5,7208.75,7235,1218186
1777413600,7235,7253.5,7193.75,7204,1093402
1777500000,7209.75,7315.75,7196.25,7309.25,1401984
1777586400,7317.25,7363.25,7303.25,7310.25,1096044
1777845600,7337.75,7342,7261.75,7288,1403988
1777932000,7290.5,7366.75,7286,7358.25,793349
1778018400,7365.5,7458.25,7356,7449.25,1157611
1778104800,7444,7473.25,7408,7415.5,1449786
1778191200,7402.75,7490.75,7399.5,7483.5,1007949
1778450400,7466.25,7516.5,7453,7497.75,999938
1778536800,7497.75,7506.25,7425.75,7483,1407275
1778623200,7483,7546.25,7461.5,7538.75,1084568
1778709600,7539.75,7602.5,7533.5,7585.5,1148158
1778796000,7585,7590.75,7472,7480.5,1612312
1779055200,7472.75,7516.75,7435.25,7483,1904671
1779141600,7485.5,7503.25,7416.25,7435,1638059
1779228000,7440.25,7520.5,7418.5,7495.75,1471077
1779314400,7495.75,7549.25,7470,7529.75,1625209
1779400800,7530,7586.5,7529,7546.75,1151154
1779660000,7581,7632.5,7579.25,7595.25,1238788
1779832800,7596.5,7633,7577.25,7616.75,1141029
1779919200,7617.25,7653.25,7568.25,7650.5,1025677
1780005600,7650.5,7674.25,7635.25,7653,1189134
1780264800,7657.25,7695.25,7638.5,7670.75,1167244
1780351200,7673.25,7694.5,7638.75,7690.75,849912
1780437600,7690.75,7691,7604.25,7609.75,1136525
1780524000,7604,7674,7587,7650,1070173
1780610400,7652,7654,7421.5,7430.5,2013546
1780869600,7430.75,7539.25,7418,7474.5,1698342
1780956000,7474.75,7553.5,7309.5,7452.5,2289612
1781042400,7444.5,7467.25,7318.75,7329.5,1931893
1781128800,7325.5,7482.25,7295,7460.25,2168984
1781215200,7460.75,7524,7429,7498.5,1498956
1781474400,7542,7648.75,7540,7624.5,883460
