time,open,high,low,close
1726585200,6129.5,6137.75,6084.5,6097.5
1726599600,6097.5,6113.5,6090.75,6109.25
1726614000,6109.25,6115.25,6107.75,6114.25
1726628400,6114.25,6118,6108.25,6115.25
1726642800,6115.5,6117.5,6105,6115
1726657200,6115,6118.25,6097.5,6104
1726671600,6104.25,6163.25,6089.25,6112.75
1726686000,6112.5,6133.75,6082.75,6105.75
1726700400,6105.75,6140.25,6100,6137.5
1726714800,6137.25,6152,6132.5,6150.25
1726729200,6150.25,6181.75,6142.75,6179.75
1726743600,6179.75,6194.25,6155.5,6174.25
1726758000,6174,6204.75,6169,6194.5
1726772400,6194.25,6196.25,6175.75,6179.25
1726786800,6179,6181.75,6171.25,6173
1726801200,6173.25,6180,6172,6173.75
1726815600,6173.75,6180,6167.5,6168.75
1726830000,6169,6180.5,6151.25,6152.75
1726844400,6153,6176,6140.25,6163.5
1726858800,6163.5,6182,6159.75,6165.5
1727031600,6168.75,6172.25,6162.5,6169.75
1727046000,6169.75,6188.25,6167.5,6186.75
1727060400,6186.75,6189,6177,6177.25
1727074800,6177.5,6180.5,6152.25,6176.25
1727089200,6176.5,6191.5,6168.25,6186.75
1727103600,6186.75,6189.75,6167.75,6181.75
1727118000,6181.5,6186.5,6177,6177.75
1727132400,6177.75,6185,6170.25,6174.5
1727146800,6174.25,6193.75,6172,6192
1727161200,6192.25,6200.75,6185.25,6188
1727175600,6188,6194.75,6161.75,6181
1727190000,6181,6198.5,6179.25,6191.25
1727204400,6191,6201.75,6190,6200
1727218800,6199.75,6201.25,6187.25,6188
1727233200,6188.25,6192.75,6180.5,6181
1727247600,6181.25,6198,6181.25,6198
1727262000,6197.75,6207,6192,6198.25
1727276400,6198.75,6200.5,6175,6186.5
1727290800,6186.5,6192.75,6179.5,6191
1727305200,6191,6207,6189.75,6206.25
1727319600,6206.5,6230,6206.25,6227.75
1727334000,6228,6235.25,6225,6235
1727348400,6235.25,6237,6197,6199
1727362800,6199.25,6214,6185.25,6209
1727377200,6209,6219,6204.75,6215.75
1727391600,6215.75,6216.75,6203.25,6205.25
1727406000,6205.5,6216,6201.5,6203.25
1727420400,6203.25,6210.75,6197.75,6204.5
1727434800,6204.5,6228.5,6204,6223.5
1727449200,6223.25,6223.25,6188.75,6207.5
1727463600,6207.5,6208.25,6192.25,6192.5
1727636400,6191.25,6201.25,6185.75,6200.75
1727650800,6201,6210,6192.5,6198.75
1727665200,6198.75,6203.75,6189.75,6193.25
1727679600,6193.5,6203.25,6190,6192
1727694000,6192.5,6199.5,6181,6196
1727708400,6196,6205.75,6163.25,6188.75
1727722800,6188.5,6227,6182.25,6213.75
1727737200,6213.75,6229.75,6210.75,6224
1727751600,6224,6224.25,6214,6219.75
1727766000,6219.75,6224.75,6208,6223.75
1727780400,6223.75,6226.5,6146.5,6160.75
1727794800,6161,6190.75,6140,6185.25
1727809200,6185,6186.25,6152,6155.75
1727823600,6155.75,6170.5,6149.5,6164.25
1727838000,6164.5,6168.75,6145.75,6154.25
1727852400,6154.5,6164.25,6142.75,6158.25
1727866800,6158.25,6177,6131.5,6163
1727881200,6163,6179.25,6155,6168.25
1727895600,6168.5,6180.25,6165.5,6175
1727910000,6175.5,6177.5,6158.5,6159.75
1727924400,6159.75,6163.25,6153.5,6158.75
1727938800,6158.75,6159.75,6133.5,6153.5
1727953200,6153.25,6177,6140.5,6145
1727967600,6145,6170.5,6132.75,6146
1727982000,6145.75,6161.25,6138.25,6155.5
1727996400,6155.75,6170.5,6149,6164.75
1728010800,6164.5,6165.25,6153.25,6153.75
1728025200,6154,6172.75,6150.25,6167.25
1728039600,6167.75,6209.5,6157.75,6176.75
1728054000,6176.75,6193.25,6159,6192.5
1728068400,6192.25,6211.75,6188.75,6202.25
1728241200,6209,6215.25,6206,6212
1728255600,6211.75,6215,6202.5,6203.5
1728270000,6203.5,6206,6194,6201
1728284400,6201,6201,6169.5,6180.25
1728298800,6180.25,6195.5,6175.75,6189.25
1728313200,6189,6194,6141,6143.25
1728327600,6143.5,6162.75,6132.25,6147.75
1728342000,6147.5,6161.75,6145.5,6154
1728356400,6154,6155.75,6145.25,6151.75
1728370800,6152.25,6176,6143,6175.75
1728385200,6175.75,6202,6170.75,6194.25
1728399600,6194.25,6205.25,6181.5,6203.75
1728414000,6203.5,6213.75,6200,6205.75
1728428400,6205.75,6207.25,6196.5,6197.75
1728442800,6197.75,6200.25,6190.75,6193.5
1728457200,6193.75,6208,6187.75,6205
1728471600,6204.75,6225.75,6199.5,6224.75
1728486000,6225,6247,6225,6238.25
1728500400,6238.25,6253.5,6232.75,6245
1728514800,6245,6249.5,6243.5,6248.5
1728529200,6248.5,6249.75,6240,6243.75
1728543600,6243.5,6245.5,6235,6236.5
1728558000,6236.5,6249.75,6219.75,6228.75
1728572400,6228.5,6250.5,6218.75,6227.25
1728586800,6227.25,6240,6222.25,6237.75
1728601200,6238,6244.75,6238,6239.75
1728615600,6239.75,6242.25,6232.75,6233.5
1728630000,6233.5,6234.25,6223,6232.75
1728644400,6232.75,6273.25,6228.75,6262.75
1728658800,6262.5,6271,6252,6269
1728673200,6268.75,6275.25,6259.5,6260
1728846000,6261.75,6266,6259,6265.5
1728860400,6265.5,6267,6257,6261.25
1728874800,6261.5,6267,6259,6266.25
1728889200,6266.25,6281.5,6263,6276.5
1728903600,6276.5,6310.75,6273.75,6301.25
1728918000,6301,6319.25,6295.75,6315
1728932400,6315,6325.5,6312.5,6318.75
1728946800,6318.5,6323.25,6313.5,6319.75
1728961200,6319.5,6321.5,6315.25,6315.75
1728975600,6315.5,6318.75,6309.25,6315.5
1728990000,6315.75,6321,6284.75,6291.75
1729004400,6291.75,6300.5,6271.5,6273
1729018800,6273,6274,6257,6270
1729033200,6270,6274.5,6267.75,6273.5
1729047600,6273.5,6276.25,6269.25,6271
1729062000,6271.25,6273.5,6262.5,6272
1729076400,6272.5,6282.5,6258.75,6272
1729090800,6272,6299.75,6268.5,6295.25
1729105200,6295.25,6297.75,6287.25,6289.25
1729119600,6289,6289.5,6278.25,6282.75
1729134000,6282.5,6302.5,6279.25,6300
1729148400,6299.75,6321.25,6298.25,6320.75
1729162800,6320.5,6334,6298.25,6301.25
1729177200,6301.25,6320.5,6293.5,6303.25
1729191600,6303.5,6304.25,6291.5,6298.75
1729206000,6298.75,6299.5,6283.25,6293.25
1729220400,6293.5,6297.5,6289.5,6296.25
1729234800,6296.25,6307.5,6296,6304
1729249200,6304,6313.5,6293.5,6302
1729263600,6302,6322.25,6301.5,6316.5
1729278000,6316.75,6316.75,6308.5,6314.5
1729450800,6317.75,6321.75,6317.5,6320.75
1729465200,6320.75,6322.5,6315.75,6316.5
1729479600,6316.5,6317.5,6306.25,6307.75
1729494000,6307.75,6313.5,6293.75,6294.25
1729508400,6294.5,6315.5,6287,6292.25
1729522800,6292.25,6300.5,6272,6290.75
1729537200,6290.75,6308,6288.25,6303.25
1729551600,6303,6304.5,6291.25,6292
1729566000,6291.75,6295.5,6286,6289.75
1729580400,6290,6294.75,6270.5,6273.75
1729594800,6273.75,6288,6268,6285.25
1729609200,6285.5,6311.25,6281,6296.5
1729623600,6296.25,6308.75,6288,6291.25
1729638000,6291.5,6297.75,6289.5,6295
1729652400,6295.25,6297,6291,6292.75
1729666800,6292.75,6301,6282.5,6284.75
1729681200,6284.5,6288.5,6265,6269.25
1729695600,6269.5,6272,6208,6236.25
1729710000,6236,6254,6231,6249.5
1729724400,6249.25,6260.25,6245.5,6259
1729738800,6259,6261.5,6253.75,6256.5
1729753200,6256.75,6273.75,6256,6269
1729767600,6269,6277,6247.75,6252.25
1729782000,6252.25,6260,6229.5,6252.25
1729796400,6252.25,6263.75,6246.75,6257.75
1729810800,6257.75,6262.5,6254,6259.25
1729825200,6259.25,6260.5,6251.25,6256.25
1729839600,6256.5,6272.25,6255.75,6268.75
1729854000,6268.75,6307.75,6265,6297.5
1729868400,6297.25,6301.25,6242,6264
1729882800,6264,6264.5,6246.75,6248.5
1730055600,6263,6282,6263,6279.25
1730070000,6279.25,6288.25,6275.25,6283.25
1730084400,6283.25,6286.5,6275.5,6278.75
1730098800,6279,6291.5,6277.5,6283.25
1730113200,6283.25,6288.75,6271.25,6281.25
1730127600,6281,6282.25,6267,6272.5
1730142000,6272.5,6278.5,6265.5,6268
1730156400,6267.75,6270.25,6262.25,6266.25
1730170800,6266.25,6274.25,6257.25,6273.25
1730185200,6272.75,6276.75,6261.75,6266.25
1730199600,6266.25,6279.25,6244.5,6275
1730214000,6275,6290,6266.25,6285.5
1730228400,6285.25,6294.75,6274.5,6293.25
1730242800,6293.25,6300,6288.75,6292
1730257200,6292,6292.75,6281.5,6290.75
1730271600,6291,6293,6280,6281
1730286000,6281,6290.5,6252.5,6284
1730300400,6284,6293.75,6262.25,6271.5
1730314800,6271.75,6271.75,6239.25,6242.25
1730329200,6242.25,6245.25,6233.75,6237.5
1730343600,6237.5,6238.75,6221.25,6221.75
1730358000,6221.75,6221.75,6208,6216.25
1730372400,6216.25,6228.5,6166.5,6168.5
1730386800,6168.5,6177,6153,6163.75
1730401200,6163.75,6177.5,6137,6153
1730415600,6153,6154.75,6139.25,6150.75
1730430000,6151,6161.75,6150.25,6153.25
1730444400,6153.25,6168.75,6147.25,6167.75
1730458800,6167.5,6210.75,6160.25,6199
1730473200,6199,6208,6165,6175.5
1730487600,6175.5,6183.5,6159.5,6166.25
1730674800,6155,6178.5,6147,6173
1730689200,6172.75,6183.5,6172,6181
1730703600,6181,6182.75,6165,6180
1730718000,6179.75,6180.75,6145.5,6167.75
1730732400,6167.75,6178.5,6131.25,6160
1730746800,6160,6165.25,6144.25,6156
1730761200,6157.25,6160,6142,6155
1730775600,6154.75,6158,6149.25,6157.25
1730790000,6157,6163.75,6150.75,6160
1730804400,6159.75,6194.75,6154.75,6192.75
1730818800,6193.5,6218,6188,6206
1730833200,6205.75,6230.25,6200,6229
1730847600,6225.25,6290.5,6222,6289.5
1730862000,6289.5,6316.5,6273,6308.5
1730876400,6308.5,6361.5,6308.5,6350
1730890800,6349.75,6359,6308,6315.5
1730905200,6315.75,6362,6315.5,6357.5
1730919600,6357.5,6374,6352.5,6372.75
1730934000,6371,6372,6357.75,6365.5
1730948400,6365.5,6378.5,6365.25,6374.25
1730962800,6374.25,6380,6366.25,6378
1730977200,6378,6393.75,6371.5,6393
1730991600,6392.75,6409,6390.75,6401
1731006000,6402,6420,6392.5,6413.25
1731020400,6414.25,6416.25,6408,6408.75
1731034800,6408.5,6416.75,6408.5,6412
1731049200,6412,6417,6397.5,6401.25
1731063600,6401.25,6422.5,6397.25,6421.75
1731078000,6422,6443,6415.5,6440.75
1731092400,6440.75,6447.5,6427,6430.25
1731279600,6436.5,6445.5,6435.75,6440
1731294000,6440,6445.5,6439.5,6444.5
1731308400,6444.25,6451.75,6442.5,6446.75
1731322800,6446.75,6460.25,6439,6442.5
1731337200,6442.5,6450.5,6420.5,6433.25
1731351600,6433.5,6440.5,6430.75,6435.75
1731366000,6435.75,6439.5,6428.75,6431.25
1731380400,6431.5,6434.75,6429,6431.25
1731394800,6431.25,6438.75,6419,6425
1731409200,6425,6443.5,6425,6439.75
1731423600,6439.75,6440.5,6393.5,6424.5
1731438000,6424.5,6434.75,6415.75,6419.25
1731452400,6419,6420.25,6408.75,6413.5
1731466800,6413.5,6415.75,6400,6403
1731481200,6403,6417.25,6401.5,6409
1731495600,6409.25,6437.25,6402.5,6420.5
1731510000,6420.5,6442.5,6398.75,6439
1731524400,6439.25,6439.5,6415,6425
1731538800,6425,6429,6416.5,6417.25
1731553200,6417.25,6422.5,6412.5,6412.75
1731567600,6412.75,6431.5,6411,6426.25
1731582000,6426.25,6432.25,6406,6412.75
1731596400,6412.5,6418.5,6386,6387.75
1731610800,6387.75,6407.25,6371.25,6381
1731625200,6381.25,6382,6361.75,6366.75
1731639600,6366.5,6370,6349.75,6356
1731654000,6356,6356.5,6337.75,6348.25
1731668400,6348.5,6360,6331.5,6333.25
1731682800,6333.25,6334,6284,6290.5
1731697200,6290.5,6312.25,6285.5,6306.75
1731884400,6307,6321.25,6298.5,6318.75
1731898800,6319,6322.75,6316.75,6322.25
1731913200,6322.25,6322.5,6301.5,6310.75
1731927600,6310.75,6312.75,6293.25,6302.25
1731942000,6302.5,6340,6300.5,6328.25
1731956400,6328,6329,6315.25,6325.75
1731970800,6326.25,6331.75,6319,6331.25
1731985200,6331.25,6341.25,6331.25,6334.25
1731999600,6334.5,6338.25,6289,6303.75
1732014000,6303.75,6315.25,6262,6295.75
1732028400,6295.5,6354.5,6289.25,6352.75
1732042800,6352.75,6353.75,6334.25,6344
1732057200,6344.75,6361,6343.75,6356.5
1732071600,6356.5,6362.25,6348.75,6360.75
1732086000,6360.75,6364.5,6345.75,6351
1732100400,6351.25,6361,6315.25,6315.75
1732114800,6315.5,6329.25,6287,6309.5
1732129200,6309,6352,6303.5,6346.75
1732143600,6345,6349.75,6318.5,6324.5
1732158000,6325,6336.75,6323.25,6334.75
1732172400,6334.75,6342.25,6312.25,6330.25
1732186800,6330.25,6378.75,6325.75,6337.75
1732201200,6337.75,6389.5,6314.5,6385.5
1732215600,6385.5,6392,6373,6374
1732230000,6374,6380,6368,6378.5
1732244400,6378.5,6384,6365.75,6376.25
1732258800,6376.25,6383.25,6348,6360
1732273200,6360.25,6400.5,6354.75,6398
1732287600,6398.5,6400.75,6369.75,6393
1732302000,6393,6399.75,6379.75,6397.75
1732489200,6412.75,6422.25,6412,6421.25
1732503600,6421.25,6422.25,6418.5,6419.5
1732518000,6419.25,6425.5,6416.25,6425.25
1732532400,6425,6447,6418.25,6430.5
1732546800,6430.5,6431.25,6389.5,6411
1732561200,6411,6422.75,6402.5,6419.75
1732575600,6419.5,6426,6383.25,6409.5
1732590000,6409.5,6419,6408,6415
1732604400,6414.75,6417.5,6404,6416.5
1732618800,6416.75,6434,6413.75,6428.25
1732633200,6427.5,6441.5,6418,6439.25
1732647600,6439,6451,6429.75,6448.5
1732662000,6448.75,6454,6443.5,6451
1732676400,6450.75,6451,6441,6443.75
1732690800,6444,6448.25,6431.5,6437.5
1732705200,6437.5,6445.5,6431,6439.5
1732719600,6439.5,6439.5,6407.75,6424
1732734000,6424.25,6426,6414.25,6422
1732748400,6422,6430.5,6420.25,6430
1732762800,6429.75,6431,6428.5,6429.25
1732777200,6429.25,6430.75,6426.5,6430.5
1732791600,6430.5,6435.75,6428.25,6435
