time,open,high,low,close,Volume
1786468500,7748.75,7755.5,7747.75,7753.75,21804
1786469400,7753.5,7758.5,7752.25,7758,16834
1786470300,7758,7759,7756.25,7757.5,11545
1786471200,7757.5,7757.75,7752,7754,16315
1786472100,7754,7755,7739.25,7740.5,27982
1786473000,7740.5,7747.75,7740.5,7743.5,21225
1786473900,7743.25,7750.25,7743.25,7746.25,16692
1786474800,7746,7749,7743.75,7747.75,14867
1786475700,7748,7752.5,7747.25,7751.75,14608
1786476600,7751.75,7756.75,7751.25,7752.5,17196
1786477500,7752.75,7753,7743.5,7750,50255
1786478400,7749.75,7753,7746.75,7752.25,12080
1786479300,7752.25,7757,7751.5,7756.5,3747
1786480200,7756.75,7757.75,7755.75,7756.75,2408
1786481100,7756.75,7756.75,7752.5,7753.25,3081
1786485600,7755.75,7756.75,7751,7755.25,2329
1786486500,7755.75,7756,7754.25,7754.75,1003
1786487400,7754.25,7755.25,7751.75,7752,1501
1786488300,7752,7753.75,7750.5,7753,1475
1786489200,7753,7754,7751.75,7752.5,831
1786490100,7752.25,7754.25,7752.25,7754,744
1786491000,7754,7754,7751.75,7752.75,785
1786491900,7753,7756,7752,7755.5,1620
1786492800,7755.25,7755.25,7749,7752,4129
1786493700,7752.25,7754.75,7750.5,7752.75,2430
1786494600,7752.5,7754,7751.25,7752.5,1269
1786495500,7752.5,7753.25,7750.75,7752.5,874
1786496400,7752.5,7754,7751.25,7752.5,1549
1786497300,7752.5,7752.5,7748.5,7751,2172
1786498200,7750.75,7752.5,7749.25,7752.5,1448
1786499100,7752.25,7752.75,7748.5,7749.5,1580
1786500000,7749.75,7751.75,7749.5,7751.5,934
1786500900,7751.5,7753,7751,7753,1031
1786501800,7752.75,7754.25,7752.75,7754,1178
1786502700,7754,7755.5,7753.75,7755.5,1048
1786503600,7755.5,7756.5,7755.25,7756.25,1310
1786504500,7756.25,7756.5,7754.5,7756,831
1786505400,7756,7756.25,7753.75,7754,1028
1786506300,7754.25,7755.5,7754,7755.25,542
1786507200,7755.5,7756.25,7754.25,7755.5,578
1786508100,7755.25,7756.5,7754.75,7756,596
1786509000,7756,7756.25,7754.5,7755.25,484
1786509900,7755,7758,7754.5,7757.5,1030
1786510800,7757.5,7757.75,7755,7755,664
1786511700,7754.75,7755.5,7752.75,7755.5,1079
1786512600,7755.75,7757.5,7755.25,7755.5,873
1786513500,7755.5,7757.75,7755.5,7756.75,665
1786514400,7756.75,7757.75,7754.25,7755,1084
1786515300,7755.25,7756.25,7754,7756,728
1786516200,7756,7758.75,7755.75,7756.75,1318
1786517100,7756.75,7759.75,7756.75,7759.75,1002
1786518000,7759.5,7761.5,7759,7760,2123
1786518900,7760,7761,7757.5,7758.5,1377
1786519800,7758.5,7760.5,7758,7760.5,875
1786520700,7760.25,7760.5,7757.25,7759.25,1441
1786521600,7759.5,7762.75,7759,7761.5,2359
1786522500,7761.5,7762.75,7761,7761.75,897
1786523400,7761.75,7761.75,7758.25,7760.25,1240
1786524300,7760.5,7763.5,7760,7762.5,1419
1786525200,7762.75,7765.25,7762,7765,1461
1786526100,7765,7773.5,7764.25,7768.25,5718
1786527000,7768.5,7770.75,7768.25,7769.25,2202
1786527900,7769.25,7771.25,7764.75,7766.5,2734
1786528800,7766.25,7769.75,7766.25,7769.25,1521
1786529700,7769.25,7770,7768.25,7768.25,1172
1786530600,7768.25,7770,7767.75,7769.5,1070
1786531500,7769.25,7769.75,7759,7766.5,6601
1786532400,7766.25,7769.5,7765.75,7766.5,2466
1786533300,7766.5,7767,7764.5,7766,1355
1786534200,7765.75,7769.25,7765.25,7768.75,1808
1786535100,7768.5,7771.5,7767.5,7770.75,2000
1786536000,7770.5,7772,7768,7769.75,3040
1786536900,7769.75,7781.75,7768.75,7780.75,7411
1786537800,7781,7787,7760.25,7783,18571
1786538700,7783,7785,7779.5,7785,6303
1786539600,7784.75,7787.25,7782.75,7786,6891
1786540500,7785.75,7792.75,7785.25,7791.75,13317
1786541400,7791.75,7794,7769,7772.75,71885
1786542300,7772.75,7782.5,7765.5,7770.5,62853
1786543200,7770.5,7773,7763.5,7768.5,48431
1786544100,7768.5,7777.75,7766.25,7772.25,43079
1786545000,7772.25,7775.5,7756.25,7775.25,56083
1786545900,7775.25,7776.75,7762.75,7766.75,36669
1786546800,7766.75,7768.75,7761.75,7766.5,28720
1786547700,7766,7768.5,7761.75,7768.25,19329
1786548600,7768.25,7769.5,7760.25,7762.75,22356
1786549500,7762.5,7766.5,7762,7764.75,14234
1786550400,7764.75,7770.75,7764.25,7769.75,18581
1786551300,7769.75,7771.25,7767.75,7769,14574
1786552200,7769,7773.5,7766,7771.75,17020
1786553100,7771.75,7776.25,7770,7773.5,15731
1786554000,7773.5,7777.5,7772,7774.75,12469
1786554900,7774.75,7774.75,7770.5,7772.5,13154
1786555800,7772.5,7774.5,7771,7773.25,10817
1786556700,7773,7774.25,7770.75,7772.5,10043
1786557600,7772.5,7776.75,7772.25,7775.75,10742
1786558500,7775.5,7777.75,7774,7775.25,10264
1786559400,7775.25,7781,7775.25,7779.5,13422
1786560300,7779.5,7781,7774.5,7775,13344
1786561200,7775,7778.75,7774.75,7775.75,10977
1786562100,7775.75,7777,7772.75,7774.75,11537
1786563000,7774.5,7775,7770.25,7773.5,14023
1786563900,7773.25,7774.75,7764.5,7769.75,35453
1786564800,7769.75,7778,7768.5,7772.25,12854
1786565700,7772,7773.5,7767,7768,3382
1786566600,7768,7769,7767.25,7768.5,1784
1786567500,7768,7769,7766.25,7766.5,2019
1786572000,7769.5,7771.25,7768.25,7769,2326
1786572900,7769,7769.75,7767.75,7769,1278
1786573800,7768.5,7768.75,7766.75,7768.25,1350
1786574700,7768,7769.25,7767.75,7768.75,771
1786575600,7768.75,7771.5,7768.25,7771.25,1592
1786576500,7771,7771.5,7770.25,7770.75,984
1786577400,7770.75,7771.5,7769.25,7771,1080
1786578300,7771,7771,7767.25,7768.5,1965
1786579200,7768.25,7773.5,7767.25,7770.25,3717
1786580100,7770.25,7772.75,7768.75,7769,2279
1786581000,7769,7770.5,7767.5,7769.5,1866
1786581900,7769.5,7770.75,7768.25,7770.5,1214
1786582800,7770.25,7770.75,7766,7766,2279
1786583700,7766.25,7767,7764.25,7765.5,2044
1786584600,7765.5,7768.25,7765.25,7767.25,1738
1786585500,7767.25,7771,7766.5,7770.25,2114
1786586400,7770.5,7772,7770,7771.75,1561
1786587300,7771.75,7773,7770.25,7770.75,1533
1786588200,7770.75,7774,7768,7773.25,2803
1786589100,7773.25,7773.5,7772.25,7772.75,1123
1786590000,7772.75,7773.5,7772,7773.25,742
1786590900,7773.25,7774,7772.75,7773.5,719
